"repo","developer","week","commits","lines_added","lines_deleted","files_changed","mean_hour","hour_std","total_churn","churn_ratio","net_lines","avg_lines_per_commit","avg_files_per_commit","is_after_hours","hour_normalized","file_spread","commit_density","risk_intensity","workload_intensity","refactor_signal","repo_id","dev_id"
"flask","dev_flask_03",2024-01-08,7,3525,1929,2,16.79,4.61,5454,0.547234042553192,1596,779.142857142857,0.285714285714286,0,0.865555555555555,1.09861228866811,2.07944154167984,1676.196,60.2300152878702,0.353685368536854,2,11
"flask","dev_flask_03",2024-01-15,9,5415,2680,6,17.92,2.65,8095,0.494921514312096,2735,899.444444444444,0.666666666666667,0,0.991111111111111,1.94591014905531,2.30258509299405,612.907142857143,80.9921285237452,0.331068560840025,2,11
"flask","dev_flask_03",2024-01-22,10,6078,2692,6,18.87,1.94,8770,0.44290885159592,3386,877,0.6,1,1.09666666666667,1.94591014905531,2.39789527279837,486.108571428571,90.7920610395138,0.306955530216648,2,11
"flask","dev_flask_03",2024-01-29,10,6333,2261,6,15.28,3.72,8594,0.357018790462656,4072,859.4,0.6,0,0.697777777777778,1.94591014905531,2.39789527279837,913.419428571429,90.5893591781695,0.263090528275541,2,11
"flask","dev_flask_03",2024-02-05,6,4068,1545,4,15.61,4.71,5613,0.379793510324484,2523,935.5,0.666666666666667,0,0.734444444444444,1.6094379124341,1.94591014905531,1057.4892,51.798112541531,0.275253874933191,2,11
"flask","dev_flask_03",2024-02-12,6,3927,1666,4,16.31,3.56,5593,0.424242424242424,2261,932.166666666667,0.666666666666667,0,0.812222222222222,1.6094379124341,1.94591014905531,796.4432,51.7766992425714,0.297872340425532,2,11
"flask","dev_flask_03",2024-02-19,9,5424,3051,4,15.52,1.47,8475,0.5625,2373,941.666666666667,0.444444444444444,0,0.724444444444444,1.6094379124341,2.30258509299405,498.33,81.4049452744937,0.36,2,11
"flask","dev_flask_03",2024-02-26,9,5368,2542,10,15.13,2.14,7910,0.47354694485842,2826,878.888888888889,1.11111111111111,0,0.681111111111111,2.39789527279837,2.30258509299405,307.770909090909,80.7840852751926,0.321365360303413,2,11
"flask","dev_flask_03",2024-03-11,6,3492,1401,2,17.81,3.82,4893,0.401202749140893,2091,815.5,0.333333333333333,0,0.978888888888889,1.09861228866811,1.94591014905531,1246.084,50.9745914640157,0.28632740649908,2,11
"flask","dev_flask_03",2024-03-18,8,5427,1886,12,17.23,3.72,7313,0.347521651004238,3541,914.125,1.5,0,0.914444444444445,2.56494935746154,2.19722457733622,418.528615384615,71.1803647896746,0.257896895938739,2,11
"flask","dev_flask_03",2024-03-25,2,1071,704,5,15.62,2.12,1775,0.657329598506069,367,887.5,2.5,0,0.735555555555556,1.79175946922805,1.09861228866811,125.433333333333,14.9642378471042,0.396619718309859,2,11
"flask","dev_flask_03",2024-04-01,4,2149,1050,15,13.73,1.01,3199,0.488599348534202,1099,799.75,3.75,0,0.525555555555556,2.77258872223978,1.6094379124341,40.387375,32.2836243551513,0.328227571115974,2,11
"flask","dev_flask_03",2024-04-08,6,4216,1976,6,16.44,4.43,6192,0.468690702087287,2240,1032,1,0,0.826666666666667,1.94591014905531,1.94591014905531,783.730285714286,52.3870494056284,0.319121447028424,2,11
"flask","dev_flask_03",2024-04-15,15,9129,4279,16,19.12,4.72,13408,0.468726037901194,4850,893.866666666667,1.06666666666667,1,1.12444444444444,2.83321334405622,2.77258872223978,744.538352941176,142.555221034195,0.319137828162291,2,11
"flask","dev_flask_03",2024-04-22,4,2167,961,14,15.21,4.11,3128,0.443470235348408,1206,782,3.5,0,0.69,2.70805020110221,1.6094379124341,171.4144,32.1938749746755,0.307225063938619,2,11
"flask","dev_flask_03",2024-04-29,9,4674,1932,15,14.55,3.12,6606,0.413350449293967,2742,734,1.66666666666667,0,0.616666666666667,2.77258872223978,2.30258509299405,257.634,79.162964748269,0.292461398728429,2,11
"flask","dev_flask_03",2024-05-06,4,2200,1149,7,19.54,3.48,3349,0.522272727272727,1051,837.25,1.75,1,1.17111111111111,2.07944154167984,1.6094379124341,291.363,32.4668624992764,0.343087488802628,2,11
"flask","dev_flask_03",2024-05-13,10,6754,2384,2,15.24,1.48,9138,0.352976014213799,4370,913.8,0.2,0,0.693333333333333,1.09861228866811,2.39789527279837,901.616,91.203062492722,0.260888597067192,2,11
"flask","dev_flask_03",2024-05-20,7,3954,2004,7,17.55,2.44,5958,0.506828528072838,1950,851.142857142857,1,0,0.95,2.07944154167984,2.07944154167984,363.438,60.8486057252289,0.336354481369587,2,11
"flask","dev_flask_03",2024-05-27,6,3315,1563,3,15.83,4.87,4878,0.471493212669683,1752,813,0.5,0,0.758888888888889,1.38629436111989,1.94591014905531,1187.793,50.956173358895,0.320418204182042,2,11
"flask","dev_flask_03",2024-06-03,12,7091,3923,17,17.23,2.85,11014,0.553236496967988,3168,917.833333333333,1.41666666666667,0,0.914444444444445,2.89037175789616,2.56494935746154,348.776666666667,111.684159110837,0.356183039767569,2,11
"flask","dev_flask_03",2024-06-10,7,3100,1695,9,16.9,1.54,4795,0.546774193548387,1405,685,1.28571428571429,0,0.877777777777778,2.30258509299405,2.07944154167984,147.686,59.3287626130318,0.353493222106361,2,11
"flask","dev_flask_03",2024-06-17,7,5003,2186,10,18.51,4.21,7189,0.436937837297621,2817,1027,1.42857142857143,1,1.05666666666667,2.39789527279837,2.07944154167984,550.285272727273,62.1631251550057,0.304075671164279,2,11
"flask","dev_flask_03",2024-06-24,10,4442,2836,10,20.45,3.76,7278,0.638451148131472,1606,727.8,1,1,1.27222222222222,2.39789527279837,2.39789527279837,497.550545454545,88.9274876911826,0.389667491068975,2,11
"flask","dev_flask_04",2024-01-01,7,3073,1065,12,16.88,3.73,4138,0.346566872762773,2008,591.142857142857,1.71428571428571,0,0.875555555555555,2.56494935746154,2.07944154167984,237.457538461538,58.2974664422411,0.257370710488159,2,12
"flask","dev_flask_04",2024-01-08,9,4595,2125,12,12.6,2.97,6720,0.462459194776931,2470,746.666666666667,1.33333333333333,0,0.4,2.56494935746154,2.30258509299405,307.052307692308,79.3169300877297,0.316220238095238,2,12
"flask","dev_flask_04",2024-01-22,4,1471,803,4,13.62,3.91,2274,0.545887151597553,668,568.5,1,0,0.513333333333333,1.6094379124341,1.6094379124341,355.6536,30.9189413255402,0.353122251539138,2,12
"flask","dev_flask_04",2024-02-12,3,1584,525,2,15.13,4.43,2109,0.331439393939394,1059,703,0.666666666666667,0,0.681111111111111,1.09861228866811,1.38629436111989,622.858,22.9633296794103,0.248933143669986,2,12
"flask","dev_flask_04",2024-02-19,5,2098,950,5,15.05,3.03,3048,0.452812202097235,1148,609.6,1,0,0.672222222222222,1.79175946922805,1.79175946922805,307.848,40.1128447349413,0.311679790026247,2,12
"flask","dev_flask_04",2024-03-04,10,5493,2237,2,17,1.77,7730,0.40724558529037,3256,773,0.2,0,0.888888888888889,1.09861228866811,2.39789527279837,912.14,89.5299349932047,0.289391979301423,2,12
"flask","dev_flask_04",2024-03-11,8,4445,1624,8,17.97,1.99,6069,0.365354330708661,2821,758.625,1,0,0.996666666666667,2.19722457733622,2.19722457733622,268.384666666667,69.6889110724284,0.267589388696655,2,12
"flask","dev_flask_04",2024-03-18,5,1449,949,5,20.02,2.96,2398,0.654934437543133,500,479.6,1,1,1.22444444444444,1.79175946922805,1.79175946922805,236.602666666667,38.9140363141985,0.395746455379483,2,12
"flask","dev_flask_04",2024-03-25,3,1443,591,5,15.22,1.41,2034,0.40956340956341,852,678,1.66666666666667,0,0.691111111111111,1.79175946922805,1.38629436111989,95.598,22.8547532936301,0.290560471976401,2,12
"flask","dev_flask_04",2024-04-08,6,2104,1330,7,15.85,2.55,3434,0.63212927756654,774,572.333333333333,1.16666666666667,0,0.761111111111111,2.07944154167984,1.94591014905531,218.9175,48.8506332279387,0.387303436225976,2,12
"flask","dev_flask_04",2024-04-15,5,2390,1023,16,15.43,1.53,3413,0.428033472803347,1367,682.6,3.2,0,0.714444444444444,2.83321334405622,1.79175946922805,61.434,40.6781995167719,0.299736302373279,2,12
"flask","dev_flask_04",2024-04-29,8,3236,1438,10,14.12,3.19,4674,0.444375772558714,1798,584.25,1.25,0,0.568888888888889,2.39789527279837,2.19722457733622,271.092,67.5998755337823,0.307659392383398,2,12
"flask","dev_flask_04",2024-05-06,8,4152,1682,3,11.74,3.71,5834,0.405105973025048,2470,729.25,0.375,0,0.304444444444444,1.38629436111989,2.19722457733622,1082.207,69.3730363577652,0.28830990743915,2,12
"flask","dev_flask_04",2024-05-13,8,3560,1381,6,16.09,3.74,4941,0.387921348314607,2179,617.625,0.75,0,0.787777777777778,1.94591014905531,2.19722457733622,527.981142857143,68.0442030923884,0.279498077312285,2,12
"flask","dev_flask_04",2024-05-20,8,4333,1559,12,15.04,3.82,5892,0.35979690745442,2774,736.5,1.5,0,0.671111111111111,2.56494935746154,2.19722457733622,346.268307692308,69.4521638787033,0.26459606245757,2,12
"flask","dev_flask_04",2024-05-27,5,2110,980,16,13.74,3.83,3090,0.464454976303318,1130,618,3.2,0,0.526666666666667,2.83321334405622,1.79175946922805,139.231764705882,40.1812497106606,0.317152103559871,2,12
"flask","dev_flask_04",2024-06-03,8,3793,1839,13,17.17,2.74,5632,0.484840495649881,1954,704,1.625,0,0.907777777777778,2.63905732961526,2.19722457733622,220.452571428571,69.0911795111577,0.326526988636364,2,12
"flask","dev_flask_04",2024-06-10,2,1009,530,10,16.71,4.19,1539,0.525272547076313,479,769.5,5,0,0.856666666666667,2.39789527279837,1.09861228866811,117.243818181818,14.6790753908153,0.344379467186485,2,12
"flask","dev_flask_04",2024-06-17,5,2711,1161,3,17.35,4.74,3872,0.428255256362966,1550,774.4,0.6,0,0.927777777777778,1.38629436111989,1.79175946922805,917.664,41.3089233975738,0.299845041322314,2,12
"flask","dev_flask_04",2024-06-24,6,2810,919,4,15.16,2.92,3729,0.327046263345196,1891,621.5,0.666666666666667,0,0.684444444444444,1.6094379124341,1.94591014905531,435.5472,49.3449810758272,0.246446768570662,2,12
"flask","dev_flask_05",2024-01-01,6,4205,1425,15,12.88,3.97,5630,0.338882282996433,2780,938.333333333333,2.5,0,0.431111111111111,2.77258872223978,1.94591014905531,279.38875,51.8162539515277,0.253108348134991,2,13
"flask","dev_flask_05",2024-01-08,7,2955,1176,16,15.09,4.39,4131,0.397969543147208,1779,590.142857142857,2.28571428571429,0,0.676666666666667,2.83321334405622,2.07944154167984,213.354,58.2856178116767,0.284676833696442,2,13
"flask","dev_flask_05",2024-01-15,7,3930,1638,15,14.7,3.76,5568,0.416793893129771,2292,795.428571428571,2.14285714285714,0,0.633333333333333,2.77258872223978,2.07944154167984,261.696,60.3747954851277,0.294181034482759,2,13
"flask","dev_flask_05",2024-01-22,10,4269,2249,16,18.51,3.71,6518,0.526821269618178,2020,651.8,1.6,1,1.05666666666667,2.83321334405622,2.39789527279837,284.491529411765,87.8247626892454,0.345044492175514,2,13
"flask","dev_flask_05",2024-01-29,9,4118,1570,14,16.6,4.58,5688,0.381253035454104,2548,632,1.55555555555556,0,0.844444444444445,2.70805020110221,2.30258509299405,347.3472,77.8166078827558,0.276019690576653,2,13
"flask","dev_flask_05",2024-02-05,10,4154,1779,14,15.26,1.52,5933,0.428261916225325,2375,593.3,1.4,0,0.695555555555555,2.70805020110221,2.39789527279837,120.242133333333,86.8845380085077,0.299848306084611,2,13
"flask","dev_flask_05",2024-02-12,5,2053,821,7,17.21,2.35,2874,0.39990258158792,1232,574.8,1.4,0,0.912222222222222,2.07944154167984,1.79175946922805,168.8475,39.8190397661573,0.285664578983994,2,13
"flask","dev_flask_05",2024-02-19,9,3630,1352,16,17.85,2.49,4982,0.372451790633609,2278,553.555555555556,1.77777777777778,0,0.983333333333334,2.83321334405622,2.30258509299405,145.943294117647,76.6240865845326,0.271376957045363,2,13
"flask","dev_flask_05",2024-02-26,5,2167,712,14,18.22,1.17,2879,0.328564836179049,1455,575.8,2.8,1,1.02444444444444,2.70805020110221,1.79175946922805,44.9124,39.82772786565,0.247308093087878,2,13
"flask","dev_flask_05",2024-03-04,7,3511,1623,7,15,4.89,5134,0.462261463970379,1888,733.428571428571,1,0,0.666666666666667,2.07944154167984,2.07944154167984,627.6315,59.8068458565386,0.316127775613557,2,13
"flask","dev_flask_05",2024-03-18,4,1581,614,9,18.56,3.86,2195,0.388361796331436,967,548.75,2.25,1,1.06222222222222,2.30258509299405,1.6094379124341,169.454,30.7775712105177,0.279726651480638,2,13
"flask","dev_flask_05",2024-03-25,5,2467,863,3,13.97,2.91,3330,0.349817592217268,1604,666,0.6,0,0.552222222222222,1.38629436111989,1.79175946922805,484.515,40.5551391909684,0.259159159159159,2,13
"flask","dev_flask_05",2024-04-01,4,1568,785,13,16.55,1.9,2353,0.500637755102041,783,588.25,3.25,0,0.838888888888889,2.63905732961526,1.6094379124341,63.8671428571429,31.0554851512809,0.33361665958351,2,13
"flask","dev_flask_05",2024-04-08,8,3546,2161,2,13.37,3.04,5707,0.609419063733785,1385,713.375,0.25,0,0.485555555555555,1.09861228866811,2.19722457733622,1156.61866666667,69.1969918287738,0.378657788680568,2,13
"flask","dev_flask_05",2024-04-15,7,3132,1570,10,16.29,2.89,4702,0.501277139208174,1562,671.714285714286,1.42857142857143,0,0.81,2.39789527279837,2.07944154167984,247.068727272727,59.1916911736153,0.333900467886006,2,13
"flask","dev_flask_05",2024-04-22,7,3317,1427,10,16.74,2.76,4744,0.430208019294543,1890,677.714285714286,1.42857142857143,0,0.86,2.39789527279837,2.07944154167984,238.062545454545,59.2539269773082,0.300801011804385,2,13
"flask","dev_flask_05",2024-04-29,5,2721,920,10,15.82,4.11,3641,0.33811098860713,1801,728.2,2,0,0.757777777777778,2.39789527279837,1.79175946922805,272.082,41.0014413014378,0.252677835759407,2,13
"flask","dev_flask_05",2024-05-06,8,4036,1603,6,15.73,3.58,5639,0.397175421209118,2433,704.875,0.75,0,0.747777777777778,1.94591014905531,2.19722457733622,576.789142857143,69.1011147559368,0.284270260684519,2,13
"flask","dev_flask_05",2024-05-13,9,4605,2309,6,16.02,3.65,6914,0.501411509229099,2296,768.222222222222,0.666666666666667,0,0.78,1.94591014905531,2.30258509299405,721.031428571428,79.5730341968897,0.333960080995082,2,13
"flask","dev_flask_05",2024-05-20,5,1768,1003,5,14.1,1.13,2771,0.567307692307692,765,554.2,1,0,0.566666666666667,1.79175946922805,1.79175946922805,104.374333333333,39.636621801549,0.361963190184049,2,13
"flask","dev_flask_05",2024-05-27,2,601,279,5,18.28,1.44,880,0.464226289517471,322,440,2.5,1,1.03111111111111,1.79175946922805,1.09861228866811,42.24,13.5621152518724,0.317045454545455,2,13
"flask","dev_flask_05",2024-06-03,7,2686,981,1,19.33,3.94,3667,0.365227103499628,1705,523.857142857143,0.142857142857143,1,1.14777777777778,0.693147180559945,2.07944154167984,1444.798,57.4518128336345,0.267521134442323,2,13
"flask","dev_flask_05",2024-06-17,8,2721,1623,13,20.38,3.95,4344,0.596471885336273,1098,543,1.625,1,1.26444444444444,2.63905732961526,2.19722457733622,245.125714285714,67.0142483015959,0.373618784530387,2,13
"flask","dev_flask_05",2024-06-24,6,2100,838,15,17.12,4.41,2938,0.399047619047619,1262,489.666666666667,2.5,0,0.902222222222222,2.77258872223978,1.94591014905531,161.95725,47.9149479985135,0.285228046289993,2,13
"flask","dev_flask_06",2024-01-01,4,586,222,6,12.42,2.18,808,0.378839590443686,364,202,1.5,0,0.38,1.94591014905531,1.6094379124341,50.3268571428572,26.783195668234,0.274752475247525,2,14
"flask","dev_flask_06",2024-01-08,0,10,0,1,15.23,4.39,10,0,10,0,0,0,0.692222222222222,0.693147180559945,0,4.39,0,0,2,14
"flask","dev_flask_06",2024-01-15,1,297,159,12,13.21,2.56,456,0.535353535353535,138,456,12,0,0.467777777777778,2.56494935746154,0.693147180559945,17.9593846153846,6.1246833908942,0.348684210526316,2,14
"flask","dev_flask_06",2024-01-22,1,222,131,8,11.32,2.3,353,0.59009009009009,91,353,8,0,0.257777777777778,2.19722457733622,0.693147180559945,18.0422222222222,5.86929691313377,0.371104815864023,2,14
"flask","dev_flask_06",2024-02-05,0,10,0,4,12.11,1.62,10,0,10,0,0,0,0.345555555555556,1.6094379124341,0,0.648,0,0,2,14
"flask","dev_flask_06",2024-02-12,4,1143,329,12,17.23,4.64,1472,0.287839020122485,814,368,3,0,0.914444444444445,2.56494935746154,1.6094379124341,105.078153846154,29.1802256658505,0.223505434782609,2,14
"flask","dev_flask_06",2024-02-19,2,580,155,10,14.84,2.07,735,0.267241379310345,425,367.5,5,0,0.648888888888889,2.39789527279837,1.09861228866811,27.6627272727273,13.2024602374578,0.210884353741497,2,14
"flask","dev_flask_06",2024-02-26,6,1697,426,7,14.55,1.44,2123,0.25103123158515,1271,353.833333333333,1.16666666666667,0,0.616666666666667,2.07944154167984,1.94591014905531,76.428,45.966338294171,0.20065944418276,2,14
"flask","dev_flask_06",2024-03-04,4,744,444,9,12.29,3.13,1188,0.596774193548387,300,297,2.25,0,0.365555555555555,2.30258509299405,1.6094379124341,74.3688,28.3234715867631,0.373737373737374,2,14
"flask","dev_flask_06",2024-03-11,1,384,45,10,16.53,4.61,429,0.1171875,339,429,10,0,0.836666666666667,2.39789527279837,0.693147180559945,35.958,6.06378520868761,0.104895104895105,2,14
"flask","dev_flask_06",2024-03-18,6,1552,540,12,14.14,2.72,2092,0.347938144329897,1012,348.666666666667,2,0,0.571111111111111,2.56494935746154,1.94591014905531,87.5421538461539,45.878122334676,0.258126195028681,2,14
"flask","dev_flask_06",2024-03-25,5,956,538,10,13.37,3.49,1494,0.562761506276151,418,298.8,2,0,0.485555555555555,2.39789527279837,1.79175946922805,94.8010909090909,36.5494074291239,0.360107095046854,2,14
"flask","dev_flask_06",2024-04-01,1,160,164,4,13.42,1.7,324,1.025,-4,324,4,0,0.491111111111111,1.6094379124341,0.693147180559945,22.032,5.78382518232974,0.506172839506173,2,14
"flask","dev_flask_06",2024-04-15,3,1103,149,2,14.16,4.58,1252,0.135086128739801,954,417.333333333333,0.666666666666667,0,0.573333333333333,1.09861228866811,1.38629436111989,382.277333333333,21.3998878646882,0.119009584664537,2,14
"flask","dev_flask_06",2024-04-22,2,428,162,11,14.41,1.51,590,0.378504672897196,266,295,5.5,0,0.601111111111111,2.484906649788,1.09861228866811,14.8483333333333,12.7636320348122,0.274576271186441,2,14
"flask","dev_flask_06",2024-04-29,1,150,88,7,15.18,3.11,238,0.586666666666667,62,238,7,0,0.686666666666667,2.07944154167984,0.693147180559945,18.5045,5.47646355193151,0.369747899159664,2,14
"flask","dev_flask_06",2024-05-06,3,822,374,12,15.96,2.76,1196,0.454987834549878,448,398.666666666667,4,0,0.773333333333333,2.56494935746154,1.38629436111989,50.784,21.2627211166739,0.312709030100334,2,14
"flask","dev_flask_06",2024-05-13,5,1060,281,8,12.45,2.98,1341,0.265094339622642,779,268.2,1.6,0,0.383333333333333,2.19722457733622,1.79175946922805,88.804,36.0095815876581,0.209545115585384,2,14
"flask","dev_flask_06",2024-05-27,2,644,230,12,16.19,2.39,874,0.357142857142857,414,437,6,0,0.798888888888889,2.56494935746154,1.09861228866811,32.1363076923077,13.5484477727152,0.263157894736842,2,14
"flask","dev_flask_06",2024-06-03,2,436,162,5,14.06,1.86,598,0.371559633027523,274,299,2.5,0,0.562222222222222,1.79175946922805,1.09861228866811,37.076,12.7905231962309,0.270903010033445,2,14
"flask","dev_flask_06",2024-06-10,1,325,146,8,15.35,3.7,471,0.449230769230769,179,471,8,0,0.705555555555555,2.19722457733622,0.693147180559945,38.7266666666667,6.15697898558556,0.309978768577495,2,14
"flask","dev_flask_06",2024-06-17,3,753,368,11,18.2,2.71,1121,0.48871181938911,385,373.666666666667,3.66666666666667,1,1.02222222222222,2.484906649788,1.38629436111989,50.6318333333333,21.0686042582479,0.328278322925959,2,14
"flask","dev_flask_07",2024-01-01,8,2666,1254,3,16.8,4.05,3920,0.470367591897975,1412,490,0.375,0,0.866666666666667,1.38629436111989,2.19722457733622,793.8,66.1928160183386,0.319897959183673,2,15
"flask","dev_flask_07",2024-01-08,3,1497,436,12,15.15,1.71,1933,0.29124916499666,1061,644.333333333333,4,0,0.683333333333333,2.56494935746154,1.38629436111989,50.8527692307692,22.7020370280397,0.225556130367305,2,15
"flask","dev_flask_07",2024-01-15,2,585,279,14,17.05,1.99,864,0.476923076923077,306,432,7,0,0.894444444444444,2.70805020110221,1.09861228866811,22.9248,13.5254590138638,0.322916666666667,2,15
"flask","dev_flask_07",2024-01-22,3,1386,577,9,12.06,4.04,1963,0.416305916305916,809,654.333333333333,3,0,0.34,2.30258509299405,1.38629436111989,158.6104,22.7482154667432,0.293937850229241,2,15
"flask","dev_flask_07",2024-02-12,6,1790,727,4,11.43,1.18,2517,0.406145251396648,1063,419.5,0.666666666666667,0,0.27,1.6094379124341,1.94591014905531,118.8024,46.9873212876258,0.288835915772745,2,15
"flask","dev_flask_07",2024-02-19,5,1729,725,13,18.96,2.32,2454,0.419317524580682,1004,490.8,2.6,1,1.10666666666667,2.63905732961526,1.79175946922805,81.3325714285714,39.0294102011431,0.295436022819886,2,15
"flask","dev_flask_07",2024-02-26,8,3034,1754,10,18.43,1.01,4788,0.57811470006592,1280,598.5,1.25,1,1.04777777777778,2.39789527279837,2.19722457733622,87.9250909090909,67.7926152027409,0.366332497911445,2,15
"flask","dev_flask_07",2024-03-04,10,4727,1839,4,20.58,1.65,6566,0.389041675481278,2888,656.6,0.4,1,1.28666666666667,1.6094379124341,2.39789527279837,433.356,87.8981238619097,0.280079195857447,2,15
"flask","dev_flask_07",2024-03-11,5,1755,988,11,15.58,4.65,2743,0.562962962962963,767,548.6,2.2,0,0.731111111111111,2.484906649788,1.79175946922805,212.5825,39.5858599442289,0.360189573459716,2,15
"flask","dev_flask_07",2024-03-18,3,1382,303,5,13.37,3.82,1685,0.219247467438495,1079,561.666666666667,1.66666666666667,0,0.485555555555555,1.79175946922805,1.38629436111989,214.556666666667,22.2903424156854,0.179821958456973,2,15
"flask","dev_flask_07",2024-03-25,5,1625,579,10,16.25,1.92,2204,0.356307692307692,1046,440.8,2,0,0.805555555555556,2.39789527279837,1.79175946922805,76.9396363636364,38.4924139394047,0.262704174228675,2,15
"flask","dev_flask_07",2024-04-01,8,2102,1339,10,13.53,1.58,3441,0.637012369172217,763,430.125,1.25,0,0.503333333333333,2.39789527279837,2.19722457733622,98.8505454545455,65.1504638141719,0.389131066550421,2,15
"flask","dev_flask_07",2024-04-08,3,1092,548,3,14.58,4.95,1640,0.501831501831502,544,546.666666666667,1,0,0.62,1.38629436111989,1.38629436111989,405.9,22.2091832732703,0.334146341463415,2,15
"flask","dev_flask_07",2024-04-15,6,2186,1000,5,17.15,4.38,3186,0.457456541628545,1186,531,0.833333333333333,0,0.905555555555555,1.79175946922805,1.94591014905531,465.156,48.401011886504,0.313873195229127,2,15
"flask","dev_flask_07",2024-05-06,5,2191,642,5,16.7,3.16,2833,0.293016887266089,1549,566.6,1,0,0.855555555555556,1.79175946922805,1.79175946922805,298.409333333333,39.7472221012531,0.226614895870102,2,15
"flask","dev_flask_07",2024-05-13,11,2566,2272,2,17.28,3.68,4838,0.885424785658613,294,439.818181818182,0.181818181818182,0,0.92,1.09861228866811,2.484906649788,1186.92266666667,93.3290970347265,0.469615543613063,2,15
"flask","dev_flask_07",2024-05-27,6,2543,1030,10,11.76,1.58,3573,0.405033425088478,1513,595.5,1.66666666666667,0,0.306666666666667,2.39789527279837,1.94591014905531,102.642545454545,49.0886441743162,0.288273159809684,2,15
"flask","dev_flask_07",2024-06-10,5,1817,925,3,16.43,1.21,2742,0.509080902586681,892,548.4,0.6,0,0.825555555555555,1.38629436111989,1.79175946922805,165.891,39.584037454688,0.337345003646973,2,15
"flask","dev_flask_07",2024-06-17,6,1605,911,7,15.8,2.02,2516,0.567601246105919,694,419.333333333333,1.16666666666667,0,0.755555555555556,2.07944154167984,1.94591014905531,127.058,46.9849379708119,0.3620826709062,2,15
"flask","dev_flask_08",2024-01-01,3,1604,531,2,19.21,1.8,2135,0.331047381546135,1073,711.666666666667,0.666666666666667,1,1.13444444444444,1.09861228866811,1.38629436111989,256.2,23.0000706002403,0.248711943793911,2,16
"flask","dev_flask_08",2024-01-15,5,2620,909,8,18.18,4.24,3529,0.346946564885496,1711,705.8,1.6,1,1.02,2.19722457733622,1.79175946922805,332.510222222222,40.8452657496367,0.257580051005951,2,16
"flask","dev_flask_08",2024-01-22,7,2900,1323,10,16.47,2.89,4223,0.456206896551724,1577,603.285714285714,1.42857142857143,0,0.83,2.39789527279837,2.07944154167984,221.899454545455,58.4397647777027,0.313284394979872,2,16
"flask","dev_flask_08",2024-01-29,6,2148,1089,7,12.79,1.77,3237,0.506983240223464,1059,539.5,1.16666666666667,0,0.421111111111111,2.07944154167984,1.94591014905531,143.23725,48.4962668054255,0.336422613531047,2,16
"flask","dev_flask_08",2024-02-05,6,1861,1143,2,16.38,2.7,3004,0.614185921547555,718,500.666666666667,0.333333333333333,0,0.82,1.09861228866811,1.94591014905531,540.72,48.0481970818158,0.380492676431425,2,16
"flask","dev_flask_08",2024-02-12,11,6230,2214,8,14.53,4.65,8444,0.3553772070626,4016,767.636363636364,0.727272727272727,0,0.614444444444444,2.19722457733622,2.484906649788,872.546666666667,99.4546281216609,0.262198010421601,2,16
"flask","dev_flask_08",2024-02-26,9,3231,686,11,16.01,3.26,3917,0.212318167749923,2545,435.222222222222,1.22222222222222,0,0.778888888888889,2.484906649788,2.30258509299405,212.823666666667,74.4600293865404,0.175134031146285,2,16
"flask","dev_flask_08",2024-03-04,6,2109,1233,10,14.41,1.66,3342,0.584637268847795,876,557,1.66666666666667,0,0.601111111111111,2.39789527279837,1.94591014905531,100.867636363636,48.6877433185206,0.368940754039497,2,16
"flask","dev_flask_08",2024-03-11,2,778,324,8,12.34,1.2,1102,0.416452442159383,454,551,4,0,0.371111111111111,2.19722457733622,1.09861228866811,29.3866666666667,14.011578038507,0.294010889292196,2,16
"flask","dev_flask_08",2024-03-25,7,3074,1055,14,11.06,2,4129,0.34320104098894,2019,589.857142857143,2,0,0.228888888888889,2.70805020110221,2.07944154167984,110.106666666667,58.2822288016856,0.25550980867038,2,16
"flask","dev_flask_08",2024-04-01,4,1584,720,13,15.29,1.59,2304,0.454545454545455,864,576,3.25,0,0.698888888888889,2.63905732961526,1.6094379124341,52.3337142857143,30.971343821723,0.3125,2,16
"flask","dev_flask_08",2024-04-08,11,4352,2426,7,13.74,3.37,6778,0.557444852941177,1926,616.181818181818,0.636363636363636,0,0.526666666666667,2.07944154167984,2.484906649788,571.0465,97.0374336517406,0.35792269105931,2,16
"flask","dev_flask_08",2024-04-29,7,2621,1739,11,15.85,3.81,4360,0.663487218618848,882,622.857142857143,1.57142857142857,0,0.761111111111111,2.484906649788,2.07944154167984,276.86,58.6631966748994,0.398853211009174,2,16
"flask","dev_flask_08",2024-05-13,2,1072,235,14,16.95,1.07,1307,0.219216417910448,837,653.5,7,0,0.883333333333333,2.70805020110221,1.09861228866811,18.6465333333333,14.3525090640343,0.179801071155318,2,16
"flask","dev_flask_08",2024-05-27,2,706,316,9,12.49,2.92,1022,0.447592067988669,390,511,4.5,0,0.387777777777778,2.30258509299405,1.09861228866811,59.6848,13.8609895319033,0.309197651663405,2,16
"flask","dev_flask_08",2024-06-03,4,1669,419,13,14.31,1.55,2088,0.251048532055123,1250,522,3.25,0,0.59,2.63905732961526,1.6094379124341,46.2342857142857,30.5777630462263,0.200670498084291,2,16
"flask","dev_flask_08",2024-06-10,4,1480,617,15,16.9,3.57,2097,0.416891891891892,863,524.25,3.75,0,0.877777777777778,2.77258872223978,1.6094379124341,93.578625,30.594959155825,0.294229852169766,2,16
